"","FIPS","Year","PM2.5","CMR"
"43436","55019",1997,6.09097785440339,297.927246272999
"43437","55019",1998,5.89022590013746,334.73346109063
"43438","55019",1999,6.31554220374304,295.011143876349
"43439","55019",2000,5.86531110361215,260.590069535268
"43440","55019",2001,5.90867634579204,225.517737920668
"43441","55019",2002,5.42708186390448,261.464323398299
"43442","55019",2003,5.45047851735038,284.977149471272
"43443","55019",2004,5.34411166089577,265.726103588484
"43444","55019",2005,5.65174086423658,220.281141595458
"43445","55019",2006,5.32468959037445,223.00886438907
"43446","55019",2007,5.34995509015237,213.324314952788
"43447","55019",2008,5.51740916183244,237.152046164528
"43448","55019",2009,5.04761019857616,165.322770523091
"43449","55019",2010,4.57851671288924,250.250417191332
"43450","55021",1990,8.83614723234937,366.134086008521
"43451","55021",1991,8.84154951721436,363.469037469663
"43452","55021",1992,8.91887427928514,347.643796351803
"43453","55021",1993,7.92599720898592,414.108672062574
"43454","55021",1994,8.34443644255703,386.707646455568
"43455","55021",1995,7.72175034165558,377.015152981737
"43456","55021",1996,7.95432438837024,399.686908637901
"43457","55021",1997,7.68829621454309,337.110630087939
"43458","55021",1998,7.60825502644019,332.319332668646
"43459","55021",1999,7.95636690273897,319.422698444358
"43460","55021",2000,7.36549911551251,327.854451792906
"43461","55021",2001,7.34161645096224,335.508718959416
"43462","55021",2002,6.68392866135852,299.083368184612
"43463","55021",2003,6.69136627384789,278.251909744131
"43464","55021",2004,6.67411379855173,279.041881724029
"43465","55021",2005,7.04616543378333,262.894786588113
"43466","55021",2006,6.64427938649817,252.225036361133
"43467","55021",2007,6.5831957252433,231.693392344888
"43468","55021",2008,6.81625783559917,207.02901615471
"43469","55021",2009,6.3346589157123,215.703220463306
"43470","55021",2010,5.76031204178118,206.875805373976
"43471","55025",1990,9.50837159114863,325.511596266846
"43472","55025",1991,9.45576948669734,330.40499261051
"43473","55025",1992,9.5179545631643,327.205732036653
"43474","55025",1993,8.52842585908068,336.369085883654
"43475","55025",1994,8.94216971146119,323.175258253685
"43476","55025",1995,8.32404773731733,316.446504524037
"43477","55025",1996,8.55665194598284,312.187144227346
"43478","55025",1997,8.20429025891906,289.759548278109
"43479","55025",1998,8.20904170619813,286.491417240749
"43480","55025",1999,8.52876642966852,276.481889253821
"43481","55025",2000,7.95008877369068,253.737411500155
"43482","55025",2001,7.84315369039468,273.306528722139
"43483","55025",2002,7.15203000896976,269.920412742341
"43484","55025",2003,7.1817690988166,231.129501382783
"43485","55025",2004,7.18630088441935,228.764646387
"43486","55025",2005,7.62696272655182,229.167864725254
"43487","55025",2006,7.17404830839285,196.314649460102
"43488","55025",2007,7.09533684760976,201.956029412755
"43489","55025",2008,7.33951388509339,181.349288249551
"43490","55025",2009,6.83795471372871,172.947889843709
"43491","55025",2010,6.31684181352131,180.100673816182
"43492","55027",1990,9.72031200283009,424.576759119851
"43493","55027",1991,9.60232682047292,457.611026528023
"43494","55027",1992,9.656229374194,449.781130150161
