,FIPS,civil_unemploy_1990,civil_unemploy_2000,civil_unemploy_2010,median_HH_inc_1990,median_HH_inc_2000,median_HH_inc_2010,femaleHH_ns_pct_1990,femaleHH_ns_pct_2000,femaleHH_ns_pct_2010,vacant_HHunit_1990,vacant_HHunit_2000,vacant_HHunit_2010,owner_occ_pct_1990,owner_occ_pct_2000,owner_occ_pct_2010,eduattain_HS_1990,eduattain_HS_2000,eduattain_HS_2010,pctfam_pover_1990,pctfam_pover_2000,pctfam_pover_2010,healthfac_1999,healthfac_2005,healthfac_2005_1999,population_2000
1815,48317,1.7,2.8,3.6,20596,31836,38111,8.728943338,9.5,12.4,19.96076508,14.4,11,72.4,74.1,72.8,54.3,31.4,33.4,16.95685087,14.9,5.2,0,0,0,4746
1816,48321,10.3,4.9,10.5,25368,32174,43205,15.79756173,12.7,13.4,28.99676375,25.3,26.1,65,66.8,66.6,67.4,31.2,34.8,16.07665154,14.9,18.6,1.47535369,1.633427299,0.15807361,37957
1817,48323,30.3,8.9,11.3,12262,21232,28813,17.27538349,16,18.4,12.44727632,12.1,10.9,67,69.6,69.6,35.7,18.8,22.3,45.55125725,32,30.7,1.057149502,1.141721462,0.08457196,47297
1818,48325,5.4,3.1,8.6,22455,36063,49138,12.14463152,11.1,12.6,16.12338858,13.1,13.7,78.3,79.8,78.8,61.7,33.4,29,19.01544402,12,12.5,1.043150824,0.890494606,-0.152656218,39304
1819,48329,5.3,3.5,4,31164,39082,54945,13.32819992,11.4,12.8,13.85759501,11.1,6.5,65.9,69.6,68.8,76.8,22.9,25.3,11.52845698,10.3,10.1,2.517046091,2.689446508,0.172400417,116009
1820,48331,6,2.8,5.6,18355,33186,39035,13.97189469,11.3,12.7,17.36276282,15.3,16.8,72.2,73,71.7,61,37,41.8,19.27652733,12.2,12.5,1.113953296,0,-1.113953296,24238
1821,48337,4.3,3.2,6.8,19054,31048,42482,10,8.8,9.3,25.95551717,21.2,21.1,78.1,78.8,78.2,63.6,35.4,34.9,15.09960159,10,9,1.30773657,1.516974421,0.209237851,19117
1822,48339,4.9,3,6.1,32254,50864,65620,11.51826188,9.5,10.6,13.95405504,8.4,8.5,71.9,78.1,73.8,75.5,27.4,25.6,9.414118206,7.1,7.9,1.341194412,2.1343373,0.793142888,293768
1823,48343,9.4,3.5,6.9,19895,29011,38843,17.70194615,14.1,15,14,13.3,13.2,75.9,77.9,75.7,68.6,34.4,34.5,19.04131356,14.9,12.4,1.149601471,0,-1.149601471,13048
1824,48347,6.7,6.6,7.3,19340,28301,33189,17.15939309,11.8,13.6,11.61278988,12.2,12.9,58.1,61.6,58.5,69.7,27.3,30.1,15.8667288,15.5,17.5,2.719456784,2.939040251,0.219583467,59203
1825,48349,7.7,4.6,8,21479,31268,41654,16.49158687,12.2,13.8,13.61867704,10.6,14.1,69.5,70.8,70.3,64.6,32.7,32.3,15.77127908,13.9,14.9,1.351830511,1.241024732,-0.11080578,45124
1826,48355,6.7,4.6,7.9,25337,35959,43280,18.41508211,15.3,16.6,12.75825272,10.3,11.7,58.2,61.3,60.7,68.9,25,27.1,17.19995162,14.7,15.1,2.847167977,2.891804429,0.044636452,313645
1827,48361,9,4.7,7.4,26563,37586,47914,13.67314627,12.1,13.5,9.387487512,9,12.1,75.6,77.2,76.7,72.6,38.7,42.5,12.52665941,11.4,11.5,1.530023774,1.447637879,-0.082385896,84966
1828,48363,6.4,3.1,7.9,20389,31203,41095,12.83268594,10.4,11.5,28.60139336,24.9,28.5,72.5,72,70.5,65,31.8,34.6,14.78671629,12.3,10.3,1.665063272,1.776067491,0.111004218,27026
1829,48365,6.5,3.5,5.6,21027,31909,45622,13.54098361,11.3,12.3,15.04123711,16.2,15.1,80.4,80.8,76.7,67.6,34.8,37.3,16.97351421,11.6,8.6,1.274389172,0,-1.274389172,22756
1830,48367,4.6,2.7,6.1,30592,45497,61340,9.128562864,8.7,9.4,11.50360928,8.7,9.8,79,80.6,79.3,74.5,30.4,29,8.309674601,5.9,7.1,1.288208373,1.627210577,0.339002204,88495
1831,48373,6.1,3,9.1,18968,30495,33325,12.00136379,10.8,12.4,36.47519023,28.6,27.2,80.3,81.7,79.4,59.7,36.5,37.8,17.92837715,13.3,17.7,1.069700727,1.264191768,0.194491041,41133
1832,48375,6.2,4.2,6.4,20472,29492,36766,18.88067665,15,16.3,13.00580055,8.6,9.2,60.2,60.1,58,67.8,29.3,28.1,18.16910165,15.2,18.7,3.531608335,3.804625438,0.273017103,113546
1833,48377,14.8,6.9,13.8,13016,19860,29513,16.44893112,13.6,14.3,21.97231834,23.3,24,69.1,70.3,67,43.9,19.9,22.2,40.23904382,32.5,22.1,0.136911281,0,-0.136911281,7304
1834,48381,3.7,3,4.1,31472,42712,56041,11.32105557,9.2,10.2,8.606871743,4.7,7,68.4,70.3,70.7,85.7,23.4,24.5,6.341675562,5.7,6.6,1.466753585,1.811872076,0.345118491,104312
1835,48395,6.2,3.5,7.9,17206,28886,38393,19.86899563,15.5,15.2,21.05478332,21.5,22.9,71.1,71.5,72.7,57.2,35.9,36.6,21.93024367,17.3,17.4,0,0,0,16000
1836,48397,3.8,1.3,5.7,42417,65164,78032,8.722698369,8,9.3,9.963325183,5.3,5.3,77.4,82.7,82.8,84.1,22.9,23.5,5.064164482,3.8,4.2,1.99628598,3.156917363,1.160631383,43080
1837,48401,7.1,2.9,5,22211,32898,46574,13.7353572,11.2,12.6,14.48250576,12.6,12.8,79,79.9,77.2,66.6,33,34.5,15.15472313,10.9,8.3,1.308790003,1.076585325,-0.232204678,47372
1838,48407,4.2,3.9,10.9,19867,32220,46285,12.06242092,9.7,11.4,36.40435712,24.9,23.4,84.6,87.7,84.1,58.9,38.6,38.8,19.18245689,15.1,12.2,0,0,0,22246
1839,48409,6.9,3.9,7.5,22864,34836,45189,14.61314255,12.7,14.6,15.14055862,11.1,14.6,68.3,68.2,68.7,60.6,29.8,31,20.35728308,14.6,14.6,1.22136495,0.953260449,-0.268104501,67138
1840,48415,4.4,3.2,5.6,24046,31646,42401,10.11536877,10.4,11.8,17.32017658,19.1,16.2,73.3,73.8,73.8,64.3,31.9,30,13.71818746,12.6,14.4,0,0,0,16361
1841,48419,6,2.8,7.3,17446,29112,32425,16.49367499,12.9,13,20.1582517,19.7,18.7,77.7,78.3,74.8,57.3,35.5,39.3,20.25498008,14.9,21.5,1.268633048,1.387567396,0.118934348,25224
1842,48423,6.2,4.1,7.2,25769,37148,46139,15.56429681,12.3,13.3,11.75876587,8.4,9.5,66.5,69.7,66.5,75.7,24.8,26.6,12.61014011,10.2,11.3,2.72457729,3.159593832,0.435016542,174706
1843,48427,40.5,9.9,9.7,10182,16504,24441,16.01392515,17.4,19.2,15.38209518,18.1,12.9,78.8,79.5,78,31.6,16.9,21.9,56.49160801,47.4,35.1,0.54107506,0.876914753,0.335839693,53597
1844,48429,4.2,2,3.2,19203,29583,35691,12.35154394,9.9,10.8,28.62304295,25.2,25.8,74.8,72.4,73.6,67.5,29.3,37.3,17.02376315,12.6,16.6,0,1.96402729,1.96402729,9674
1845,48433,4,1.6,2.7,21210,27935,52222,9.523809524,8.8,10.1,25.71428571,23.8,30.8,76.9,78.7,77.6,65.1,37.9,33.1,11.5248227,14.8,7.3,0,0,0,1693
1846,48437,3.1,3.2,7.8,19569,29846,37907,10.59513075,9.5,11.9,14.41235345,11.8,14.3,68.4,70.4,70,61.8,31,35.3,18.47922193,14.2,10.4,0.835521604,0.954881833,0.119360229,8378
1847,48439,5.2,3.2,7.4,32335,46179,55306,15.44135157,12.2,13.8,10.69282015,5.6,8.1,58.1,60.8,62.2,79.9,23.5,24.6,8.154948876,8,10.4,2.040493176,2.379999156,0.339505981,1446219
1848,48441,6.3,5.1,5.4,24661,34035,42403,12.93711928,11.5,12.9,13.37721053,9.2,9,62.2,61.6,61.1,75.4,28.4,27.8,11.24184267,10.4,12.2,2.733989175,2.378412548,-0.355576627,126555
1849,48449,6.9,3.4,7.5,22173,32452,39423,12.8531512,11.4,13.5,9.073420968,10.5,10.3,72.3,72.4,69.2,65.4,29.4,31,16.23004185,14.9,14,2.774023757,2.596201721,-0.177822036,28118
1850,48451,6,4.5,6.6,24349,33148,41398,14.81437411,11.9,13.3,11.77775009,10,9.1,62.3,64.1,65.1,71,28.6,29.8,12.93214327,11.2,12.2,1.884434189,2.124795693,0.240361504,104010
1851,48453,4.9,2.9,6.4,27488,46761,54074,18.07159524,10.4,11,11.85283886,4.5,8.3,45.7,51.4,51.9,83.4,17.3,17.6,10.21310669,7.7,11.1,2.177820456,2.622248486,0.44442803,812280
1852,48457,6.3,2.8,9,20647,29808,35346,11.80098684,10,10.4,28.60616779,25.4,24.3,83,84.1,82.7,62.2,41.4,40.4,14.60140438,12.6,14,0,0,0,20871
1853,48459,6,3,6.8,21889,33347,44403,12.17281975,11,11.7,11.84915031,11,10.2,80.4,81.8,78.9,67.1,36.3,35,14.36158192,12.3,9.9,0.453373381,0.878410926,0.425037545,35291
1854,48461,2.6,3,1.7,24342,28977,49234,8.925476603,9.1,9.9,21.19914347,21.9,18.9,75.2,75.2,78.3,62.5,34.1,38.1,14.65968586,18.1,11.6,0,0,0,3404
1855,48463,12.5,3.8,8.1,18001,27164,35087,15.48159355,13.7,15.9,22.06974825,15.8,16.5,69.1,72.2,70.2,56.1,22.4,24.6,25.21679986,19.9,21.4,1.697138008,1.812851963,0.115713955,25926
1856,48465,13.1,6,8.8,18042,28376,36993,15.34309146,13.9,16.3,14.8507731,13.1,16.1,61.1,66,65.5,56.1,24.8,25.6,29.37595129,22.1,19.3,1.270733012,1.51596219,0.245229178,44856
1857,48467,5.7,3.4,6.7,21072,35029,43074,9.883296864,8.7,10.3,15.658614,12.9,12.1,80.5,80.8,78.2,62.1,34.4,37,14.28955867,10.3,11.1,1.100955546,1.287910262,0.186954715,48140
1858,48469,4.5,3,7,26945,38732,48767,14.7073663,12.7,14.5,10.06103834,8.7,9.1,64.6,67.4,65.7,70.2,29.1,30.3,14.25148505,10.5,12.8,3.068214252,3.258491105,0.190276853,84088
1859,48471,4.6,4.2,7.1,21631,31468,34259,15.9121941,11.7,12.6,18.69856668,13.3,12.8,57.4,59.8,55.9,73.3,31.6,34,13.98883375,10.6,15.7,1.246802034,1.327763205,0.080961171,61758
1860,48473,5,8.7,6.9,22334,38136,47324,17.66791045,13,13.1,16.11514053,11.7,11.4,68.7,72.5,69.2,69.6,31.4,36.7,16.68207879,11.5,14.4,0.67354499,1.714478156,1.040933166,32663
1861,48477,3.3,2.6,4.7,23052,36760,43159,14.88051605,11.4,11.7,17.90560724,14.5,16,72.4,73.5,71.8,62.9,28.5,30,13.93682363,9.8,10.5,1.744970862,2.107134626,0.362163764,30373
1862,48479,12,4.9,7.5,18074,28100,36684,20.57416268,18.3,20.9,7.417264833,8.1,8.7,60.6,65.7,64.5,47.8,17.9,21.5,33.08558937,26.7,25.4,1.304908423,1.791659978,0.486751555,193117
1863,48481,4.1,3.6,6,23896,32208,41148,15.73695714,12.5,14.4,12.69890029,10.9,11.6,66.4,68.8,68.1,61.2,29.3,33.6,16.94280633,13.3,11.9,1.408177139,1.238224726,-0.169952413,41188
1864,48485,6.7,3.3,5.8,23899,33780,42971,15.23215781,11.9,13.6,11.94639488,9.1,11.8,63.4,62.3,61.7,75.1,29.8,33.7,12.47577743,10.3,11.9,2.248146798,2.331692794,0.083545996,131664
1865,48491,4.3,2,6.5,33695,60642,68780,12.53472222,9.6,10.8,10.41750817,3.9,6.2,64,74.2,69.3,81.4,22.2,20.9,7.608609113,3.4,4.7,1.276168454,1.908251889,0.632083435,249967
1866,48497,4.4,2.7,8.1,25885,41933,55207,8.026302056,8.2,9.5,14.37513187,10.7,11.6,79.2,81.4,79.2,67.1,34.8,35.6,11.10881685,7.5,7.8,0.922263439,1.557600475,0.635337036,48793
1867,48499,5.8,4.4,7.9,20927,32885,41277,10.17410873,8.2,8.9,21.42218554,18.7,17.9,79.6,81.4,80.3,65.7,32.8,35.5,13.08312873,10.8,9.8,0,1.795820636,1.795820636,36752
1868,48503,3.4,3,4.3,21710,30499,36900,10.28846154,9.4,11.1,16.6842661,15.7,14.8,73.1,73.9,73.3,60.7,32.1,33.4,11.89158236,12,10.7,2.117817533,0,-2.117817533,17943
1869,48507,20.8,7.5,9.8,11822,16844,21707,20.87675171,21.8,24,19.71291866,15.9,16.6,69.4,73.1,70.9,38.6,20.3,19.1,46.10318332,37.4,34.6,0,0,0,11600
1870,49001,4,1.3,8.8,21092,34544,41514,7.328990228,7,7.2,27.54545455,25.5,22.1,85.1,79,75.5,83.4,38.4,43,10.591133,6.2,12.6,0,0,0,6005
1871,49003,4.4,3.5,4.5,33468,44630,55135,8.007573226,7.9,8.7,7.87216148,7.5,7.3,79,80.2,78.5,83.6,31.4,33,5.7426836,5.8,6.7,1.637618435,2.128903965,0.49128553,42745
1872,49005,3.9,3.6,5.5,26949,39730,47013,8.026166813,7.2,7.7,4.679635424,5.1,6.2,62.6,64.6,65.3,89.3,22.7,22.1,8.676572002,8,10.1,2.155573306,2.812093095,0.656519789,91391
1873,49007,7.7,5.5,7.4,25555,34036,41967,12.40530303,10,10.7,20.72764834,15.2,16.5,75.7,77.3,72,74.3,31.4,30.4,12.94950268,10,9.6,2.693174028,2.938008031,0.244834003,20422
1874,49009,1.7,4.3,2.5,22941,30833,36389,6.52173913,4.4,4.9,69.33333333,68.6,62.7,60.1,70.9,72.8,75.4,35.3,36.3,10.52631579,4.4,7.7,0,0,0,921
1875,49011,3.9,3.1,4.7,35108,53726,66866,10.56844241,9.2,9.6,3.90662818,3.9,4.1,74.1,77.5,78.1,89.9,23.3,22.7,5.545691677,4,5.2,1.581629664,2.163234223,0.581604559,238994
1876,49015,8.1,3.9,3.4,30525,39850,49237,7.939053729,7.2,7.4,23.67617108,15.3,16.9,82.3,82,80.5,82.4,35.3,39.2,9.664536741,9.4,7.4,0,0,0,10860
1877,49017,9.2,5.2,1.9,21160,35180,44745,6.476190476,6.8,6.2,46.90514469,43,48.2,81.9,79.1,74.6,79.9,32.6,32,11.35288553,6.1,6.7,0,0,0,4735
1878,49033,2,2.6,2.7,24940,39766,54737,4.761904762,3.7,5.2,71.97417967,73.2,71.6,78.7,83.9,81.9,81.8,34,34.3,11.42857143,6.5,5.8,0,0,0,1961
1879,49035,3.7,3.2,6,30149,48373,58004,13.93941818,10.4,10.9,6.473562111,5.1,5.9,65.1,69,67.3,85.3,24,24.5,7.749270276,5.7,7.4,2.065924819,2.518958979,0.45303416,898387
1880,49045,5.3,3.8,5.4,30178,45773,60590,12.61978476,9.5,10,9.768664564,8.2,7.6,70.2,78.4,77.2,77.3,33,30.9,9.097589653,5.2,5.7,0.932858721,1.841168528,0.908309807,40735
1881,49047,5.8,4.9,5.2,23968,34518,59730,11.75611537,10.6,10.2,18.07909605,9.4,11.8,75.7,77,74.6,73.7,36,37.1,16.48849429,12,9.1,1.704725658,1.982239137,0.277513479,25224
1882,49049,4.4,3.2,5.6,27432,45833,56927,9.633522677,8,8,3.641856633,4.2,5.2,62.7,66.8,68.3,87.9,19.2,18.1,10.55154185,6.8,8.1,1.66605162,2.238587275,0.572535655,368536
1883,49053,3.9,3.2,7,24602,37212,50050,9.998348745,8,8.4,21.85627209,17.9,19.7,70.8,73.9,70.5,84.5,26.7,28.4,9.168249773,7.7,7.9,2.468070036,3.353476326,0.885406291,90354
1884,49057,5,4.1,7.1,30125,44014,54086,13.80609114,10.7,11.5,7.948004356,6.8,8.6,70.7,74.9,72.5,82.5,27.6,29.8,7.761947165,6.9,8.6,2.075987239,2.544102008,0.46811477,196533
1885,50001,4.3,3.2,5.6,30112,43142,55800,11.25931267,8.3,8.6,18.62787049,14.7,16,74.2,74.9,75.7,82,33.8,34.3,7.42918867,5.1,5.7,1.834658364,2.168232612,0.333574248,35974
1886,50003,5.5,3.1,6,28485,39926,47396,14.62160176,10.1,10.6,26.51748554,23.5,26.1,70,71.4,71.2,77.8,33.1,33,8.698366455,7,8.6,3.108612207,3.351894902,0.243282694,36994
1887,50005,6.1,4.2,6.6,25356,34800,42706,14.3110747,10.4,10.1,22.90876645,19.6,21.3,71.3,72.9,73.6,77.4,37.6,34.9,9.581482977,9,9.6,1.986398222,2.053733755,0.067335533,29702
1888,50007,4,2.9,5,36877,47673,59878,13.73500128,8.7,9.1,7.01794798,4.1,5.9,64.4,66.1,65.2,86.7,23.5,22.6,5.040660697,4.9,6.6,2.674471758,2.838214927,0.163743169,146571
1889,50009,8.8,3.9,8.3,22358,30490,37734,10.93210587,8.3,8.7,46.76357029,45.4,43.9,78.3,79.5,80.2,68,45.9,44.4,8.857142857,9.9,13,0,0.619290912,0.619290912,6459
1890,50011,5.9,2.6,6.2,28401,41659,53623,13.15273237,9.9,10.7,16.95072464,12.6,14.2,72.5,75,74.7,74.8,41.1,40.5,7.866728366,7,7.2,1.717418588,1.893564084,0.176145496,45417
1891,50017,4.9,3.1,6,28004,39855,52079,12.02115495,8.9,9.3,23.35440986,18.3,19.9,77.6,78.3,78.6,80.4,37.4,35.1,7.035460993,6.1,6.2,1.239991497,1.452561468,0.212569971,28226
1892,50019,7.7,4.2,7.2,22809,31084,40202,12.34264661,9.6,9.6,31.73039932,28.8,30,73.7,74.1,75.6,70.7,40.8,41.4,11.17566121,10.6,9.8,1.712524261,2.055029113,0.342504852,26277
1893,50021,4.8,3.1,7.7,28229,36743,47027,13.9755933,10.1,9.9,24.02424553,20.5,23.1,68.5,69.7,69.8,79.4,35.8,37.5,6.596903494,7.1,8.1,2.050473186,2.634069401,0.583596215,63400
1894,50023,5.4,2.3,5.5,29623,40972,55313,13.71979307,9.2,10,17.29311434,14.4,16.4,68.7,68.5,70.1,81.3,31.5,30.2,5.866060649,5.5,5.9,2.550009476,2.56723927,0.017229794,58039
1895,50025,4.8,2.7,6.3,27767,38204,46714,14.48421828,9.6,10.1,36.95146534,32,35.1,64.2,67.9,68,81.7,32.7,32.1,6.625239879,6.1,6.3,2.872263434,2.962728424,0.09046499,44216
1896,50027,4.4,2.1,5.5,29258,40688,50893,12.67997827,9,9,27.89373178,23.6,27.4,69.4,71.5,72.3,81.3,32.3,33.5,6.679273317,5.2,5.6,2.264098366,2.438259779,0.174161413,57418
1897,51001,5.4,4.5,9.2,20431,30250,41372,18.91799544,14.4,13.5,20.11994949,21.7,34.3,74.8,75.1,72.2,59.5,34.1,37.9,15.48416392,13,9.7,0.861506331,1.07035635,0.20885002,38305
1898,51003,2.1,2.1,4.2,36886,50749,64847,12.28935471,9.1,9.6,5.874874798,5.5,9.4,64.1,65.9,65.7,81.5,17.8,18.9,4.788913577,4.2,4.9,1.628047857,1.956181534,0.328133677,79236
1899,51005,7.7,3,6.2,26486,38545,43160,10.0805404,8.1,9.6,9.833971903,11.4,14.7,82.1,84.9,77.6,67.4,39.2,38.3,7.080329557,4.9,6.6,0,2.86244778,2.86244778,12926
1900,51007,3.5,1.9,7,26612,40252,50135,13.17957166,11.4,11.3,8.956091887,8,10,80.5,81.9,81.3,56.3,36.1,40,8.427876823,6.7,7.4,0.701754386,1.140350877,0.438596491,11400
1901,51009,5,3.1,5.7,27771,37393,44757,13.95257947,12.4,13.4,7.274957539,7.8,10.1,78.6,78.1,76.4,58.9,33.4,35,7.539579548,8,7.1,0.87790807,0.87790807,0,31894
1902,51013,1.9,2,3.2,44600,63001,94880,16.07415544,7,5.9,7.456951925,4.5,7,44.6,43.3,43.3,87.5,11.7,9.4,4.27264555,5,4.8,1.821032129,1.879094023,0.058061894,189453
1903,51015,3.9,1.6,4.6,29474,43045,50612,10.11408794,8.6,9.2,6.702197906,7.2,8.6,80.5,83.1,80.8,69,40.2,42.1,5.248146035,4.2,6.8,1.112550484,1.112550484,0,65615
1904,51021,5.8,2.2,5.6,23587,30397,41552,10.91954023,8.7,8.7,17.07317073,18.8,21.4,84.8,86.1,84.3,62.6,38.1,40.5,7.138777841,9.1,9.1,0,0,0,6871
1905,51023,3.5,1.8,3.8,33079,48731,64724,9.112085503,7,7.7,6.509964231,6.9,9.9,85.7,87.8,85.6,72.9,33.9,35.9,4.768410985,3.6,4.1,0.6886149,0,-0.6886149,30496
1906,51027,11,3.3,12.8,19851,22213,29183,11.34167765,10.6,10.6,9.499263623,12,13.9,80.8,82.9,80.2,42.5,27.5,31.5,18.89559965,19.8,16.7,1.890429239,1.964563719,0.07413448,26978
1907,51029,5.3,2.7,6,22661,29882,34720,17.09507587,14.2,15.3,13.40514662,15.4,17.7,78.2,77.8,75.9,53.6,38,35.6,15.39393939,16,13.2,0.64008193,0.576073737,-0.064008193,15623
1908,51031,5.2,2,5.9,27212,37280,43478,13.04033017,11.4,12.4,5.555555556,6.6,9.4,77.5,77.3,74.7,66.1,33.4,35.8,7.771644393,7.9,8.1,0.763538118,0.704804417,-0.058733701,51078
1909,51033,7.3,2.8,8.5,28934,39845,57690,16.49961449,13.2,14,9.06472847,9.8,10.9,80,81.9,81.3,58.8,37.7,39.5,8.71160904,7.2,5.4,0.587676868,0.76850052,0.180823652,22121
1910,51035,7.4,3.8,8.4,21564,30597,36142,11.78876906,8.6,9.6,14.30092555,17,22.6,82.7,81.7,77.6,49.7,33.9,35.5,11.25763126,8.7,11,0.9916225,0.854846982,-0.136775517,29245
1911,51037,9.9,3.1,10.5,20481,28929,34881,16.40456368,13,14.2,12.83606226,13.7,18.6,77.9,77.6,74.3,52.1,34.8,30.1,16.90971145,12.7,11.7,0.481077614,1.04233483,0.561257216,12472
1912,51041,3.1,2.3,5.5,43604,58537,71321,12.22364929,11.2,13.2,5.027867941,4,5.6,79.5,80.9,77.5,84.2,24.8,24.8,3.481641175,3.3,4.1,1.515950181,1.746805539,0.230855358,259903
1913,51047,3.6,2,5.6,33523,45290,65132,13.08033912,11.3,11.9,6.818832967,5.7,8.1,67.3,70.5,71.5,66.7,35.7,34.1,6.561328334,7,5.1,1.605276983,1.780398109,0.175121125,34262
1914,51053,5,2.3,7.5,29388,41582,51459,16.45936275,13.9,15.3,6.618471893,6.2,8,80.1,79.2,77.2,59.2,37.9,39.5,8.687002653,6.6,7.1,0,0.448375657,0.448375657,24533
1915,51059,1.9,1.9,4.3,59284,81050,105416,11.46211373,8.6,9.2,5.072313177,2.4,4,70.7,70.9,69.5,91.4,13.9,14,2.199848095,3,3.4,1.978862572,2.184070311,0.205207739,969749
1916,51061,2.5,1.8,4.7,45222,61999,83877,9.528116991,8.6,9.2,6.81305035,5.7,7.6,73.3,76.2,77,78.9,27.9,29.1,2.520630158,3.7,3.4,1.541558606,1.75919041,0.217631803,55139
1917,51065,2.8,1.8,4.7,31378,46372,68223,12.78808319,9.9,10.4,10.26812314,7.9,9,79.8,85.2,84.8,68.5,32.5,30,6.642170718,3.9,6.3,0.598593306,0.748241632,0.149648326,20047
1918,51067,5.7,2.4,7.5,26357,38056,45555,11.59458742,9.4,10.5,16.38137624,16.5,22.3,81.2,81.1,78.5,59.9,32.6,37,8.445414847,7.3,10.2,0.97280379,0.930507973,-0.042295817,47286
1919,51069,5.3,1.7,5.2,32806,46941,61973,9.958569894,8.8,10,7.803403493,5.2,7.9,79.1,80.3,78.6,70.1,35.7,33.2,4.718998167,4,5.1,0.827576889,0.641794322,-0.185782567,59209
1920,51073,3.4,2.6,4.1,31591,45421,59331,10.52322163,9.9,10.3,11.92675287,9.4,9.8,80.5,81.4,80.2,74,31.7,33.3,5.662343678,6.8,7.4,1.265094882,1.52386429,0.258769408,34780
1921,51075,3.1,1.1,4.6,36239,56307,79574,11.84651043,8.4,8.1,6.207956948,6.1,7.2,84.2,86.6,87.8,66.7,29.4,26.6,5.629820051,4.3,2.7,0,1.186028583,1.186028583,16863
1922,51077,9.2,2,5.8,19324,28676,32178,12.30769231,8.5,9.5,14.09217692,20.4,25.2,82.5,81.4,78.2,51.1,37.7,35.4,12.21710395,10,10.6,0,0,0,17917
1923,51081,5.7,1.8,10,22116,32002,38574,20.00821693,16,19.5,7.161803714,10.4,12.8,78.6,78.3,71.1,50,39.2,45.3,13.84552177,12.4,11.5,0,0,0,11560
1924,51083,7.6,4,9.2,22296,29929,34705,17.41675814,14.8,15.6,9.007633588,11.4,16.2,76.9,76.1,73.1,51.6,33.8,34.5,13.69329928,11.5,15.8,1.927452818,2.007763352,0.080310534,37355
1925,51085,2.8,1.6,3.8,40683,59223,76425,10.02211166,9.3,10.4,4.631854006,3.3,4.6,83.5,84.3,82.5,77.5,28.8,28.8,2.860587462,2.5,2.7,1.529193698,2.004170528,0.47497683,86320
1926,51087,2.9,2,6.6,35604,49185,60114,17.63799829,13.1,14.8,5.712986175,4,6.2,63.8,65.7,64.6,81.3,23.7,23.2,3.944365787,4.5,7.2,2.573389249,2.508577964,-0.064811285,262300
1927,51089,7.6,3.3,11,25834,31816,34086,15.23444518,12.2,13.9,6.033924641,7.8,11.9,77.9,76.9,74,53.9,32.7,33.5,6.918089346,8.8,12.8,0.794061799,0.690488521,-0.103573278,57930
1928,51093,5.1,2.6,4.9,29168,45387,62242,15.67659094,12.2,12.6,7.39259715,6.2,6.3,79.5,80.8,80,65.4,30.5,30.9,10.08710312,6.6,5,0.706404736,0.908234661,0.201829925,29728
1929,51095,2.9,2.1,3.9,39785,55594,73903,12.73275772,8.9,9.5,9.504535939,8.5,9.9,73.3,77,76.1,82.5,20.9,21.3,4.207868714,4.1,3.9,1.20577107,2.037337325,0.831566255,48102
1930,51099,3.7,2.7,5.6,35556,49882,76241,12.17559359,10.5,10.7,10.3030303,10.7,11.6,69.6,71.8,78.4,73.1,32.4,30.3,4.794149512,4.4,5.1,0,0,0,16803
1931,51101,3,2.1,5.2,33676,49876,64946,13.45321345,10.2,11.3,8.561888862,6.6,8.3,81.2,85,82.7,68.5,38.2,40.1,7.110091743,4.4,4.1,1.064962726,1.217100259,0.152137532,13146
1932,51105,9.3,3.8,6.7,14618,22972,31352,15.25110258,11.7,12,10.05553932,12.4,13.5,75.7,74.4,72.8,48,31.8,32.1,25.34509748,20.2,17.1,1.526135063,0,-1.526135063,23589
1933,51107,1.6,1.6,3.8,52064,80648,115574,10.40467394,7.8,8.3,7.415279971,3.6,4.4,73.3,79.4,77.8,86.6,17.7,14.5,1.807305587,1.7,1.9,1.503546601,2.753553971,1.25000737,169599
1934,51111,7.6,2.6,9.9,19459,27899,37424,14.95646766,13.3,14.2,12.67522211,12.9,16.5,77.6,77.7,73.9,52.2,31.6,38.8,14.81713035,14.9,11.1,0,0.760687662,0.760687662,13146
1935,51117,5.7,3.7,9.3,20901,31380,36431,17.95688388,14.1,14.9,22.9282336,25.6,27.4,71.7,74.4,71.6,58.1,34.1,36.7,12.43914314,11.6,12.3,1.791229154,2.161828289,0.370599135,32380
1936,51119,3.2,2.1,2.7,25167,36875,50207,12.33514352,9.5,9.3,35.654393,33.1,34,82.8,83.1,80.5,66.6,29.9,33.6,9.024577573,9.7,9.4,0,1.208215868,1.208215868,9932
1937,51121,7.4,3.2,6.4,22949,32330,43229,12.68058798,7.6,7.9,5.505941664,4.7,7.3,55.4,55.1,53.3,73.6,23.7,24.2,9.986801584,8.8,8.8,1.542527114,1.996914946,0.454387832,83629
1938,51133,9.9,2,2.9,23065,38129,51944,12.72839889,8.7,9.9,34.33708522,32.1,38.4,87.1,87.4,83.3,63.9,31,31,10.47503045,8.1,6.1,0.815727221,0.734154499,-0.081572722,12259
1939,51139,13,2.4,9,24971,33359,41617,12.44073892,10.5,11.1,9.979883773,11.9,16,76.9,73.9,72.7,55.4,39.7,42.1,9.193337688,10.1,9.1,1.035509341,1.208094231,0.17258489,23177
